Algorithm;TreeLength;Problem;testR2;trainingR2;time;Evaluations;Generations;Fold;Rows;Columns;ModelLength;ModelDepth;Threshold
OSGA (ContPruning mit Simplifizierung);20;523_analcatdata_neavote.tsv;0,990334928861988;0,95083733122682;01:12:19.3220000;160366;12;0;100;3;22;10;0
OSGA (ContPruning mit Simplifizierung);20;523_analcatdata_neavote.tsv;0,938044662309368;0,959006211180125;01:12:19.3220000;487266;100;1;100;3;26;9;0
OSGA (ContPruning mit Simplifizierung);20;523_analcatdata_neavote.tsv;0,907407407407407;0,955933198823272;01:12:19.3220000;588566;100;2;100;3;27;10;0
OSGA (ContPruning mit Simplifizierung);20;523_analcatdata_neavote.tsv;0,987058808610439;0,951370504648464;01:12:19.3220000;198266;15;3;100;3;21;8;0
OSGA (ContPruning mit Simplifizierung);20;523_analcatdata_neavote.tsv;0,957802195805958;0,954562430156197;01:12:19.3220000;549966;100;4;100;3;16;9;0
OSGA (ContPruning mit Simplifizierung);20;523_analcatdata_neavote.tsv;0,869668944982485;0,956392510375845;01:12:19.3220000;641666;100;5;100;3;22;8;0
OSGA (ContPruning mit Simplifizierung);20;523_analcatdata_neavote.tsv;0,976406922133172;0,95237405494143;01:12:19.3220000;355066;23;6;100;3;19;9;0
OSGA (ContPruning mit Simplifizierung);20;523_analcatdata_neavote.tsv;0,988639591025277;0,951999396240088;01:12:19.3220000;108666;9;7;100;3;18;9;0
OSGA (ContPruning mit Simplifizierung);20;523_analcatdata_neavote.tsv;0,95844414893617;0,955147982326307;01:12:19.3220000;1044366;100;8;100;3;26;10;0
OSGA (ContPruning mit Simplifizierung);20;523_analcatdata_neavote.tsv;0,873205384835982;0,961369049921798;01:12:19.3220000;567666;100;9;100;3;27;11;0
OSGA (ContPruning mit Simplifizierung);20;527_analcatdata_election2000.tsv;1;1;00:36:41.0100000;307066;41;0;67;15;13;4;0
OSGA (ContPruning mit Simplifizierung);20;527_analcatdata_election2000.tsv;1;1;00:36:41.0100000;321866;33;1;67;15;13;4;0
OSGA (ContPruning mit Simplifizierung);20;527_analcatdata_election2000.tsv;1;1;00:36:41.0100000;339466;35;2;67;15;13;4;0
OSGA (ContPruning mit Simplifizierung);20;527_analcatdata_election2000.tsv;1;1;00:36:41.0100000;307266;34;3;67;15;14;4;0
OSGA (ContPruning mit Simplifizierung);20;527_analcatdata_election2000.tsv;1;1;00:36:41.0100000;351366;36;4;67;15;13;4;0
OSGA (ContPruning mit Simplifizierung);20;527_analcatdata_election2000.tsv;1;1;00:36:41.0100000;183066;18;5;67;15;17;5;0
OSGA (ContPruning mit Simplifizierung);20;527_analcatdata_election2000.tsv;1;1;00:36:41.0100000;260566;40;6;67;15;14;4;0
OSGA (ContPruning mit Simplifizierung);20;527_analcatdata_election2000.tsv;1;1;00:36:41.0100000;277966;42;7;67;15;13;4;0
OSGA (ContPruning mit Simplifizierung);20;527_analcatdata_election2000.tsv;1;1;00:36:41.0100000;307466;37;8;67;15;14;4;0
OSGA (ContPruning mit Simplifizierung);20;527_analcatdata_election2000.tsv;1;1;00:36:41.0100000;720766;100;9;67;15;13;4;0
OSGA (ContPruning mit Simplifizierung);20;542_pollution.tsv;0,0574253233885656;0,910714324892986;01:25:35.8080000;809566;100;0;60;16;22;7;0
OSGA (ContPruning mit Simplifizierung);20;542_pollution.tsv;0,646394524209446;0,878382145045161;01:25:35.8080000;558966;58;1;60;16;25;9;0
OSGA (ContPruning mit Simplifizierung);20;542_pollution.tsv;0,0513353940808485;0,920521982162202;01:25:35.8080000;530466;100;2;60;16;28;9;0
OSGA (ContPruning mit Simplifizierung);20;542_pollution.tsv;0,267986414729754;0,906015976778769;01:25:35.8080000;487866;100;3;60;16;30;8;0
OSGA (ContPruning mit Simplifizierung);20;542_pollution.tsv;0,891209978160439;0,888992488707728;01:25:35.8080000;509466;54;4;60;16;20;6;0
OSGA (ContPruning mit Simplifizierung);20;542_pollution.tsv;0,685148063518616;0,899169841816192;01:25:35.8080000;510266;48;5;60;16;24;9;0
OSGA (ContPruning mit Simplifizierung);20;542_pollution.tsv;0,703769494302748;0,914028861818293;01:25:35.8080000;532766;100;6;60;16;26;7;0
OSGA (ContPruning mit Simplifizierung);20;542_pollution.tsv;0,697852656776016;0,890365505806805;01:25:35.8080000;631166;100;7;60;16;24;8;0
OSGA (ContPruning mit Simplifizierung);20;542_pollution.tsv;0,769502926404439;0,858935593192649;01:25:35.8080000;357266;44;8;60;16;26;9;0
OSGA (ContPruning mit Simplifizierung);20;542_pollution.tsv;0,758976064765814;0,862936678613154;01:25:35.8080000;1098266;100;9;60;16;24;9;0
OSGA (ContPruning mit Simplifizierung);20;547_no2.tsv;0,496505971834576;0,588742855136277;04:48:42.0710000;319466;100;0;500;8;23;9;0
OSGA (ContPruning mit Simplifizierung);20;547_no2.tsv;0,560584294573456;0,599602338527474;04:48:42.0710000;741466;100;1;500;8;27;10;0
OSGA (ContPruning mit Simplifizierung);20;547_no2.tsv;0,558777571656464;0,586147691205339;04:48:42.0710000;367466;32;2;500;8;24;9;0
OSGA (ContPruning mit Simplifizierung);20;547_no2.tsv;0,633568475039535;0,620867372786455;04:48:42.0710000;1039366;100;3;500;8;24;8;0
OSGA (ContPruning mit Simplifizierung);20;547_no2.tsv;0,516957700405334;0,610531827086585;04:48:42.0710000;498666;39;4;500;8;24;10;0
OSGA (ContPruning mit Simplifizierung);20;547_no2.tsv;0,66273859842322;0,573058183708393;04:48:42.0710000;379166;42;5;500;8;24;10;0
OSGA (ContPruning mit Simplifizierung);20;547_no2.tsv;0,631723387400504;0,584828398128323;04:48:42.0710000;143366;13;6;500;8;23;9;0
OSGA (ContPruning mit Simplifizierung);20;547_no2.tsv;0,530859839042372;0,604795738020549;04:48:42.0710000;345166;33;7;500;8;24;9;0
OSGA (ContPruning mit Simplifizierung);20;547_no2.tsv;0,571009275643821;0,593208258955062;04:48:42.0710000;940566;100;8;500;8;31;9;0
OSGA (ContPruning mit Simplifizierung);20;547_no2.tsv;0,535218423233553;0,633955740843747;04:48:42.0710000;670266;52;9;500;8;24;9;0
OSGA (ContPruning mit Simplifizierung);20;556_analcatdata_apnea2.tsv;0,836463592300429;0,918739613161531;02:26:21.6780000;291966;100;0;475;4;24;8;0
OSGA (ContPruning mit Simplifizierung);20;556_analcatdata_apnea2.tsv;0,911222144393706;0,912944802534975;02:26:21.6780000;340866;100;1;475;4;24;12;0
OSGA (ContPruning mit Simplifizierung);20;556_analcatdata_apnea2.tsv;0,967704300266293;0,910097171823484;02:26:21.6780000;141766;12;2;475;4;23;13;0
OSGA (ContPruning mit Simplifizierung);20;556_analcatdata_apnea2.tsv;0,795855117499644;0,930756224839747;02:26:21.6780000;1056266;71;3;475;4;24;9;0
OSGA (ContPruning mit Simplifizierung);20;556_analcatdata_apnea2.tsv;0,101378007633255;0,956645059837015;02:26:21.6780000;468866;39;4;475;4;24;11;0
OSGA (ContPruning mit Simplifizierung);20;556_analcatdata_apnea2.tsv;0,0516263110069174;0,939043083766346;02:26:21.6780000;376866;29;5;475;4;23;11;0
OSGA (ContPruning mit Simplifizierung);20;556_analcatdata_apnea2.tsv;0,992715035587576;0,908089354292037;02:26:21.6780000;186766;14;6;475;4;23;11;0
OSGA (ContPruning mit Simplifizierung);20;556_analcatdata_apnea2.tsv;0,913160556211063;0,935770905955686;02:26:21.6780000;391166;40;7;475;4;24;9;0
OSGA (ContPruning mit Simplifizierung);20;556_analcatdata_apnea2.tsv;0,968187801572017;0,895387127465034;02:26:21.6780000;79766;9;8;475;4;21;11;0
OSGA (ContPruning mit Simplifizierung);20;556_analcatdata_apnea2.tsv;0,894173734600024;0,903265205644773;02:26:21.6780000;106666;10;9;475;4;24;11;0
OSGA (ContPruning mit Simplifizierung);20;557_analcatdata_apnea1.tsv;0,805157810584703;0,951278360119119;02:06:54.9540000;500366;100;0;475;4;30;11;0
OSGA (ContPruning mit Simplifizierung);20;557_analcatdata_apnea1.tsv;0,895373277858193;0,946853785067181;02:06:54.9540000;535566;51;1;475;4;24;9;0
OSGA (ContPruning mit Simplifizierung);20;557_analcatdata_apnea1.tsv;0,941472599569429;0,901091255622062;02:06:54.9540000;71066;9;2;475;4;23;10;0
OSGA (ContPruning mit Simplifizierung);20;557_analcatdata_apnea1.tsv;0,879437561406117;0,925579653631261;02:06:54.9540000;241066;20;3;475;4;24;10;0
OSGA (ContPruning mit Simplifizierung);20;557_analcatdata_apnea1.tsv;0,984355843961287;0,89943348531163;02:06:54.9540000;91466;10;4;475;4;19;10;0
OSGA (ContPruning mit Simplifizierung);20;557_analcatdata_apnea1.tsv;0,773234850142098;0,953015269681986;02:06:54.9540000;624766;100;5;475;4;28;14;0
OSGA (ContPruning mit Simplifizierung);20;557_analcatdata_apnea1.tsv;0,445687136818916;0,914058809900182;02:06:54.9540000;122366;11;6;475;4;24;12;0
OSGA (ContPruning mit Simplifizierung);20;557_analcatdata_apnea1.tsv;0,981153722729254;0,905937728043894;02:06:54.9540000;107666;10;7;475;4;22;11;0
OSGA (ContPruning mit Simplifizierung);20;557_analcatdata_apnea1.tsv;0,992358985558469;0,957325046830641;02:06:54.9540000;368866;34;8;475;4;24;9;0
OSGA (ContPruning mit Simplifizierung);20;557_analcatdata_apnea1.tsv;0,925020479618408;0,906403017374068;02:06:54.9540000;116066;11;9;475;4;19;10;0
OSGA (ContPruning mit Simplifizierung);20;560_bodyfat.tsv;0,999843271513704;0,993822293132787;02:16:11.6650000;721866;100;0;252;15;23;10;0
OSGA (ContPruning mit Simplifizierung);20;560_bodyfat.tsv;0,986550074889092;0,999655106930851;02:16:11.6650000;231666;35;1;252;15;26;11;0
OSGA (ContPruning mit Simplifizierung);20;560_bodyfat.tsv;0,999926901549914;0,997731849209618;02:16:11.6650000;491566;37;2;252;15;24;10;0
OSGA (ContPruning mit Simplifizierung);20;560_bodyfat.tsv;0,999691170934005;0,99519495246964;02:16:11.6650000;462666;37;3;252;15;21;8;0
OSGA (ContPruning mit Simplifizierung);20;560_bodyfat.tsv;0,998791454129685;0,996570492465369;02:16:11.6650000;336666;40;4;252;15;24;12;0
OSGA (ContPruning mit Simplifizierung);20;560_bodyfat.tsv;0,999900180105624;0,993868605664599;02:16:11.6650000;288366;23;5;252;15;19;9;0
OSGA (ContPruning mit Simplifizierung);20;560_bodyfat.tsv;0,949531197013851;0,998496510850148;02:16:11.6650000;358466;100;6;252;15;26;11;0
OSGA (ContPruning mit Simplifizierung);20;560_bodyfat.tsv;0,999344095124097;0,999590656747252;02:16:11.6650000;842666;100;7;252;15;34;9;0
OSGA (ContPruning mit Simplifizierung);20;560_bodyfat.tsv;0,845414689128847;0,999528869573786;02:16:11.6650000;405366;100;8;252;15;26;9;0
OSGA (ContPruning mit Simplifizierung);20;560_bodyfat.tsv;0,999616567368144;0,994095410847884;02:16:11.6650000;975866;100;9;252;15;22;9;0
OSGA (ContPruning mit Simplifizierung);20;561_cpu.tsv;0,999878913224164;0,999945267021172;01:27:06.0200000;138566;13;0;209;8;23;9;0
OSGA (ContPruning mit Simplifizierung);20;561_cpu.tsv;0,999961969903508;0,999966043005077;01:27:06.0200000;192866;16;1;209;8;24;9;0
OSGA (ContPruning mit Simplifizierung);20;561_cpu.tsv;0,999986041836123;0,999993314540535;01:27:06.0200000;1337666;100;2;209;8;23;9;0
OSGA (ContPruning mit Simplifizierung);20;561_cpu.tsv;0,999985185335279;0,999994618155024;01:27:06.0200000;412666;40;3;209;8;23;9;0
OSGA (ContPruning mit Simplifizierung);20;561_cpu.tsv;0,99994492944495;0,99995339234019;01:27:06.0200000;175266;17;4;209;8;21;9;0
OSGA (ContPruning mit Simplifizierung);20;561_cpu.tsv;0,997643163568916;0,999144241741741;01:27:06.0200000;291066;34;5;209;8;26;8;0
OSGA (ContPruning mit Simplifizierung);20;561_cpu.tsv;0,999820187530248;0,999864416288882;01:27:06.0200000;576166;56;6;209;8;20;7;0
OSGA (ContPruning mit Simplifizierung);20;561_cpu.tsv;0,999953477091574;0,999994660181617;01:27:06.0200000;577266;43;7;209;8;23;9;0
OSGA (ContPruning mit Simplifizierung);20;561_cpu.tsv;0,999893867849255;0,999980724884573;01:27:06.0200000;222466;18;8;209;8;23;8;0
OSGA (ContPruning mit Simplifizierung);20;561_cpu.tsv;0,999995876497538;0,999994777828425;01:27:06.0200000;511866;50;9;209;8;24;9;0
OSGA (ContPruning mit Simplifizierung);20;579_fri_c0_250_5.tsv;0,893582202887311;0,958018718531006;03:05:35.0210000;1546966;100;0;250;6;24;8;0
OSGA (ContPruning mit Simplifizierung);20;579_fri_c0_250_5.tsv;0,946283493665854;0,944785380829257;03:05:35.0210000;290166;30;1;250;6;24;9;0
OSGA (ContPruning mit Simplifizierung);20;579_fri_c0_250_5.tsv;0,965161629412269;0,954213800628258;03:05:35.0210000;493666;48;2;250;6;24;10;0
OSGA (ContPruning mit Simplifizierung);20;579_fri_c0_250_5.tsv;0,971216888203265;0,955243775467181;03:05:35.0210000;1575566;97;3;250;6;24;9;0
OSGA (ContPruning mit Simplifizierung);20;579_fri_c0_250_5.tsv;0,951592331917434;0,957379414234405;03:05:35.0210000;337966;33;4;250;6;24;10;0
OSGA (ContPruning mit Simplifizierung);20;579_fri_c0_250_5.tsv;0,96489154463178;0,948593460277193;03:05:35.0210000;413966;38;5;250;6;24;9;0
OSGA (ContPruning mit Simplifizierung);20;579_fri_c0_250_5.tsv;0,962725466039253;0,955259667494112;03:05:35.0210000;278766;27;6;250;6;24;10;0
OSGA (ContPruning mit Simplifizierung);20;579_fri_c0_250_5.tsv;0,97267672143568;0,957451535528607;03:05:35.0210000;331866;30;7;250;6;24;9;0
OSGA (ContPruning mit Simplifizierung);20;579_fri_c0_250_5.tsv;0,963723129006429;0,951972002344389;03:05:35.0210000;215266;17;8;250;6;24;10;0
OSGA (ContPruning mit Simplifizierung);20;579_fri_c0_250_5.tsv;0,89563343073731;0,959087620108499;03:05:35.0210000;793466;100;9;250;6;30;10;0
OSGA (ContPruning mit Simplifizierung);20;581_fri_c3_500_25.tsv;0,95629268255487;0,946339766356692;02:21:29.8340000;332366;32;0;500;26;24;9;0
OSGA (ContPruning mit Simplifizierung);20;581_fri_c3_500_25.tsv;0,965025158584781;0,958333638956966;02:21:29.8340000;240566;26;1;500;26;24;9;0
OSGA (ContPruning mit Simplifizierung);20;581_fri_c3_500_25.tsv;0,94891856967894;0,9518788301946;02:21:29.8340000;307066;26;2;500;26;24;10;0
OSGA (ContPruning mit Simplifizierung);20;581_fri_c3_500_25.tsv;0,945491666798701;0,959598138767971;02:21:29.8340000;316866;28;3;500;26;24;9;0
OSGA (ContPruning mit Simplifizierung);20;581_fri_c3_500_25.tsv;0,964797260267477;0,960938452848568;02:21:29.8340000;309466;32;4;500;26;24;9;0
OSGA (ContPruning mit Simplifizierung);20;581_fri_c3_500_25.tsv;0,979707958570462;0,979308579945629;02:21:29.8340000;353266;37;5;500;26;24;11;0
OSGA (ContPruning mit Simplifizierung);20;581_fri_c3_500_25.tsv;0,951732007736591;0,955946889428312;02:21:29.8340000;346166;32;6;500;26;24;9;0
OSGA (ContPruning mit Simplifizierung);20;581_fri_c3_500_25.tsv;0,948451885319902;0,952800577303169;02:21:29.8340000;152366;14;7;500;26;24;9;0
OSGA (ContPruning mit Simplifizierung);20;581_fri_c3_500_25.tsv;0,951358839730482;0,96557826159588;02:21:29.8340000;367766;30;8;500;26;24;9;0
OSGA (ContPruning mit Simplifizierung);20;581_fri_c3_500_25.tsv;0,941324339037305;0,939388205590106;02:21:29.8340000;270966;29;9;500;26;24;9;0
OSGA (ContPruning mit Simplifizierung);20;582_fri_c1_500_25.tsv;0,938137844829884;0,95212831728277;03:07:04.5870000;281066;26;0;500;26;24;10;0
OSGA (ContPruning mit Simplifizierung);20;582_fri_c1_500_25.tsv;0,952840124772727;0,958240413862985;03:07:04.5870000;759266;100;1;500;26;24;9;0
OSGA (ContPruning mit Simplifizierung);20;582_fri_c1_500_25.tsv;0,95196768356466;0,956224185664001;03:07:04.5870000;393966;38;2;500;26;24;9;0
OSGA (ContPruning mit Simplifizierung);20;582_fri_c1_500_25.tsv;0,94152976467017;0,934824151903259;03:07:04.5870000;284666;30;3;500;26;24;11;0
OSGA (ContPruning mit Simplifizierung);20;582_fri_c1_500_25.tsv;0,950368540676718;0,948203232939211;03:07:04.5870000;147666;15;4;500;26;24;9;0
OSGA (ContPruning mit Simplifizierung);20;582_fri_c1_500_25.tsv;0,979400383559161;0,982267380101713;03:07:04.5870000;390866;39;5;500;26;24;10;0
OSGA (ContPruning mit Simplifizierung);20;582_fri_c1_500_25.tsv;0,977816103288931;0,973076668203555;03:07:04.5870000;441866;39;6;500;26;24;11;0
OSGA (ContPruning mit Simplifizierung);20;582_fri_c1_500_25.tsv;0,941996721104702;0,9555786392606;03:07:04.5870000;381866;33;7;500;26;24;9;0
OSGA (ContPruning mit Simplifizierung);20;582_fri_c1_500_25.tsv;0,948348271917674;0,957502530119887;03:07:04.5870000;194366;17;8;500;26;24;9;0
OSGA (ContPruning mit Simplifizierung);20;582_fri_c1_500_25.tsv;0,955782616298914;0,946371644740601;03:07:04.5870000;390166;38;9;500;26;23;9;0
OSGA (ContPruning mit Simplifizierung);20;583_fri_c1_1000_50.tsv;0,953799104503286;0,942545557465814;04:51:18.3620000;143466;15;0;1000;51;23;10;0
OSGA (ContPruning mit Simplifizierung);20;583_fri_c1_1000_50.tsv;0,94353194707647;0,955220578828468;04:51:18.3620000;338266;28;1;1000;51;24;11;0
OSGA (ContPruning mit Simplifizierung);20;583_fri_c1_1000_50.tsv;0,955412097066558;0,952644753471499;04:51:18.3620000;597866;50;2;1000;51;24;9;0
OSGA (ContPruning mit Simplifizierung);20;583_fri_c1_1000_50.tsv;0,958893856406969;0,94815602169041;04:51:18.3620000;153266;18;3;1000;51;23;9;0
OSGA (ContPruning mit Simplifizierung);20;583_fri_c1_1000_50.tsv;0,953645753084993;0,961230125024421;04:51:18.3620000;393566;34;4;1000;51;24;9;0
OSGA (ContPruning mit Simplifizierung);20;583_fri_c1_1000_50.tsv;0,960375613072034;0,962235722779007;04:51:18.3620000;325966;29;5;1000;51;26;11;0
OSGA (ContPruning mit Simplifizierung);20;583_fri_c1_1000_50.tsv;0,95665329048572;0,958337707358799;04:51:18.3620000;315666;30;6;1000;51;24;10;0
OSGA (ContPruning mit Simplifizierung);20;583_fri_c1_1000_50.tsv;0,945848185226193;0,953820604206949;04:51:18.3620000;301266;31;7;1000;51;23;9;0
OSGA (ContPruning mit Simplifizierung);20;583_fri_c1_1000_50.tsv;0,968412283750134;0,960385986168924;04:51:18.3620000;297666;31;8;1000;51;23;9;0
OSGA (ContPruning mit Simplifizierung);20;583_fri_c1_1000_50.tsv;0,93980042277178;0,947811736917683;04:51:18.3620000;363766;34;9;1000;51;22;10;0
OSGA (ContPruning mit Simplifizierung);20;584_fri_c4_500_25.tsv;0,971651435336439;0,981246856772442;03:52:06.7060000;1212066;100;0;500;26;24;11;0
OSGA (ContPruning mit Simplifizierung);20;584_fri_c4_500_25.tsv;0,96253963800288;0,966834995525756;03:52:06.7060000;343066;32;1;500;26;24;11;0
OSGA (ContPruning mit Simplifizierung);20;584_fri_c4_500_25.tsv;0,93914450292164;0,951069334754523;03:52:06.7060000;550966;51;2;500;26;24;9;0
OSGA (ContPruning mit Simplifizierung);20;584_fri_c4_500_25.tsv;0,956550435316161;0,961975029039873;03:52:06.7060000;992866;68;3;500;26;24;9;0
OSGA (ContPruning mit Simplifizierung);20;584_fri_c4_500_25.tsv;0,951678036995956;0,95797502034647;03:52:06.7060000;208666;25;4;500;26;24;9;0
OSGA (ContPruning mit Simplifizierung);20;584_fri_c4_500_25.tsv;0,939696196830998;0,9531386745298;03:52:06.7060000;315666;36;5;500;26;25;9;0
OSGA (ContPruning mit Simplifizierung);20;584_fri_c4_500_25.tsv;0,954446890486627;0,946014222094916;03:52:06.7060000;164466;15;6;500;26;23;10;0
OSGA (ContPruning mit Simplifizierung);20;584_fri_c4_500_25.tsv;0,95717530963066;0,964998161694849;03:52:06.7060000;279166;27;7;500;26;24;10;0
OSGA (ContPruning mit Simplifizierung);20;584_fri_c4_500_25.tsv;0,946946100930238;0,939259604391541;03:52:06.7060000;426666;44;8;500;26;24;9;0
OSGA (ContPruning mit Simplifizierung);20;584_fri_c4_500_25.tsv;0,962782372778561;0,945212809102836;03:52:06.7060000;325366;30;9;500;26;23;10;0
OSGA (ContPruning mit Simplifizierung);20;586_fri_c3_1000_25.tsv;0,972534657488276;0,982622784999076;07:51:38.3470000;1332966;100;0;1000;26;24;10;0
OSGA (ContPruning mit Simplifizierung);20;586_fri_c3_1000_25.tsv;0,979616500015559;0,971299808426604;07:51:38.3470000;470666;43;1;1000;26;24;11;0
OSGA (ContPruning mit Simplifizierung);20;586_fri_c3_1000_25.tsv;0,956797577845811;0,930460924218102;07:51:38.3470000;123466;14;2;1000;26;23;10;0
OSGA (ContPruning mit Simplifizierung);20;586_fri_c3_1000_25.tsv;0,982156612425322;0,981975291238745;07:51:38.3470000;389166;33;3;1000;26;24;10;0
OSGA (ContPruning mit Simplifizierung);20;586_fri_c3_1000_25.tsv;0,974674114664027;0,976662035481231;07:51:38.3470000;1455666;100;4;1000;26;24;10;0
OSGA (ContPruning mit Simplifizierung);20;586_fri_c3_1000_25.tsv;0,977995792011471;0,982346115683852;07:51:38.3470000;286066;28;5;1000;26;24;10;0
OSGA (ContPruning mit Simplifizierung);20;586_fri_c3_1000_25.tsv;0,977374903640347;0,966221789411759;07:51:38.3470000;279166;29;6;1000;26;24;10;0
OSGA (ContPruning mit Simplifizierung);20;586_fri_c3_1000_25.tsv;0,968222732476623;0,958202634107109;07:51:38.3470000;327666;36;7;1000;26;23;9;0
OSGA (ContPruning mit Simplifizierung);20;586_fri_c3_1000_25.tsv;0,971072692943743;0,982758352134355;07:51:38.3470000;1273966;100;8;1000;26;24;10;0
OSGA (ContPruning mit Simplifizierung);20;586_fri_c3_1000_25.tsv;0,970106363150411;0,955263676655422;07:51:38.3470000;186266;17;9;1000;26;20;9;0
OSGA (ContPruning mit Simplifizierung);20;588_fri_c4_1000_100.tsv;0,95119772423282;0,952865867499019;05:32:53.4630000;144466;17;0;1000;101;24;9;0
OSGA (ContPruning mit Simplifizierung);20;588_fri_c4_1000_100.tsv;0,93961264637139;0,930513190278704;05:32:53.4630000;707166;100;1;1000;101;24;11;0
OSGA (ContPruning mit Simplifizierung);20;588_fri_c4_1000_100.tsv;0,946229570772043;0,957169735362085;05:32:53.4630000;493566;45;2;1000;101;26;9;0
OSGA (ContPruning mit Simplifizierung);20;588_fri_c4_1000_100.tsv;0,965979499741883;0,97584714632552;05:32:53.4630000;618966;51;3;1000;101;24;10;0
OSGA (ContPruning mit Simplifizierung);20;588_fri_c4_1000_100.tsv;0,928706194085613;0,945889994994456;05:32:53.4630000;244766;23;4;1000;101;23;11;0
OSGA (ContPruning mit Simplifizierung);20;588_fri_c4_1000_100.tsv;0,958544733417302;0,944898778748743;05:32:53.4630000;333066;33;5;1000;101;23;9;0
OSGA (ContPruning mit Simplifizierung);20;588_fri_c4_1000_100.tsv;0,978428850279055;0,982719564491564;05:32:53.4630000;411266;39;6;1000;101;24;10;0
