Date;Days;US Average Earnings;d(US Average Earnings);US Building Permits;US Capacity utilization;US Chicago PMI;US Consumer Confidence;US Consumption, adj;d(US Consumption, adj);US CPI inflation, mm;d(US CPI inflation, mm);US Domestic Car Sales;US Existing Home Sales;d(US Existing Home Sales);US Fed Budget;US Foreign Buying, T-Bonds;US Help Wanted Index;US Housing Starts;US Industrial Output mm;d(US Industrial Output mm);US International Trade $;d(US International Trade $);US ISM mfg PMI;US Leading Indicators;d(US Leading Indicators);US Manufacturing Payroll;US Mich conditions prel;US Mich expecations prel;US Mich InflErw 1y;US Mich InflErw 5y;US Mich sentiment prel;US National Activity Index;US New Home Sales;US nonfarm payrolls;d(US nonfarm payrolls);US NY NAPM Index;US Personal Income;d(US Personal Income);US Phil Fed business Index;US Producer Prices mm;d(US Producer Prices mm);US Unemployment;EZ Producer Prices mm;d(EZ Producer Prices mm);DE Exports;d(DE Exports);DE Imports mm;d(DE Imports mm);DE Producer Prices;d(DE Producer Prices);DE Wholesale price index;US Current Account;d(US Current Account)
11/30/1993 1:00;12387;1.425454545;0.00219697;1.408616188;1.787412587;1.749428789;1.252566735;1.362623762;0.002475248;1.534299298;0.002704198;1.347832677;1.41187384;0.039424861;1.263287097;1.475285989;1.569767442;1.391864407;1.361073826;0.005578859;1.878085156;0.007525247;1.602469136;1.41543514;0.009852217;1.529604068;1.614478114;1.404354588;1.24;1.350515464;1.489220564;1.654263566;1.410085633;1.473000041;0.005855782;1.000000118;1.36677116;0.01497736;1.438675022;1.505166475;0.000861079;1.4;1.510932106;-0.001068552;1.204653938;0.005892005;1.228317558;0.005424635;1.519832985;-0.001739736;1.376;1.858468825;-0.017843641
12/31/1993 1:00;12418;1.428181818;0.002727273;1.476501305;1.808391608;1.736100533;1.333675565;1.363861386;0.001340759;1.536563278;0.000817548;1.316156411;1.448979592;0.010667904;1.362241935;1.264672152;1.581395349;1.498305085;1.36761745;0.006543624;1.897049362;0.011116066;1.64691358;1.426929392;0.008073344;1.532328369;1.693602694;1.536547434;1.26;1.371134021;1.605306799;1.680620155;1.450999049;1.479295262;0.006080612;1.000000132;1.386624869;-0.001219087;1.574753805;1.505166475;0.002296211;1.385714286;1.50928818;0.004137213;1.21076969;0.001988862;1.214023566;-0.009593716;1.517745303;0.003479471;1.376;1.827879726;-0.017843641
1/31/1994 1:00;12449;1.430909091;0.003484848;1.430156658;1.823776224;1.742383854;1.362422998;1.366336634;0.00484736;1.536563278;0.001320655;1.355107608;1.428571429;-0.039115646;1.436283871;1.286275409;1.593023256;1.321355932;1.372986577;0.001384228;1.889914025;-0.035040648;1.656790123;1.430213465;0;1.539411551;1.755892256;1.65474339;1.24;1.329896907;1.706467662;1.604651163;1.267364415;1.484772922;0.004280274;1.00000016;1.365726228;-0.011755486;1.398388541;1.509758898;0.003922694;1.4;1.518658557;0.007315469;1.209128878;-0.000298329;1.216727835;0.007549417;1.526096033;0.006089074;1.386666667;1.827879726;0.001388115
2/28/1994 1:00;12477;1.434545455;0.001742424;1.351174935;1.813986014;1.778370145;1.334702259;1.372524752;0.003919142;1.539581918;0.003458858;1.378751137;1.38961039;-0.012677798;1.253012903;1.441669773;1.627906977;1.365423729;1.372818792;0.006669463;1.845493625;0.000116973;1.669135802;1.430213465;0.006157635;1.541046131;1.784511785;1.609642302;1.24;1.340206186;1.688225539;1.618604651;1.331113225;1.488881167;0.006847075;1.000000186;1.369905956;0.006008359;1.316025067;1.512055109;0.001626483;1.4;1.521782015;0.001534331;1.212261337;0.006090891;1.227931234;0.02000837;1.528183716;0.001739736;1.402666667;1.827879726;0.008126833
3/31/1994 2:00;12508;1.434545455;0.000530303;1.398825065;1.86013986;1.819116527;1.404517454;1.373762376;0.001650165;1.542600558;0.001760873;1.36238254;1.406307978;0.023500309;1.282854839;1.243140572;1.639534884;1.519322034;1.386073826;0.010780201;1.886127032;0.015090703;1.679012346;1.441707718;0.007936508;1.547039593;1.668350168;1.634525661;1.26;1.350515464;1.660033167;1.79379845;1.389153187;1.498324;0.008810925;1.000000208;1.374085684;0.006008359;1.464637422;1.513203215;0.000478377;1.385714286;1.523097156;0.002096005;1.220167064;0.00638922;1.248985899;-0.000804842;1.530271399;0.000869868;1.405333333;1.84181144;0.008126833
4/30/1994 2:00;12538;1.436363636;0.002575758;1.431462141;1.872727273;1.86195735;1.459958932;1.376237624;0.000928218;1.543355218;0.001257767;1.406638375;1.423005566;0.004792826;1.4434;1.046976691;1.639534884;1.45220339;1.392281879;0.00591443;1.865349749;-0.013355607;1.691358025;1.44499179;0.00561029;1.553577915;1.781144781;1.595645412;1.26;1.329896907;1.67827529;1.654263566;1.336822074;1.505538977;0.006831746;1.000000245;1.381400209;0.006269592;1.372426141;1.513203215;-0.000191351;1.371428571;1.526385007;0.003931722;1.225984487;0.012243934;1.231987638;0.005054407;1.530271399;0.001043841;1.413333333;1.84181144;0.0001962
5/31/1994 2:00;12569;1.439090909;0.001742424;1.434073107;1.888111888;1.881568926;1.427104723;1.376237624;0.002475248;1.545619199;0.002704198;1.299787814;1.413729128;-0.017470625;1.283690323;1.536311247;1.674418605;1.493559322;1.399328859;0.008347315;1.867674582;-0.002036057;1.711111111;1.45320197;0.00561029;1.558844896;1.750841751;1.620528771;1.27;1.350515464;1.68159204;1.710077519;1.335870599;1.512304296;0.006482579;1.000000264;1.385579937;0.002176942;1.498657117;1.513203215;0.000191351;1.328571429;1.530330429;0.003109759;1.242243437;0.010652844;1.258837164;0.008998133;1.532359081;0.001217815;1.437333333;1.84181144;-0.009500233
6/30/1994 2:00;12599;1.44;0.001742424;1.408616188;1.909090909;1.835110434;1.464065708;1.381188119;0.003919142;1.548637839;0.00339597;1.32024856;1.391465677;-0.028911565;1.435;1.199073941;1.651162791;1.414237288;1.407885906;0.005536913;1.858141303;-0.009348072;1.725925926;1.454844007;-0.001368363;1.567925899;1.720538721;1.597200622;1.23;1.350515464;1.655058043;1.679069767;1.269267364;1.518742591;0.007008884;1.00000028;1.386624869;0.001828631;1.623992838;1.51435132;0.003539992;1.328571429;1.532467532;0.001739821;1.241945107;-0.017017204;1.246088468;-0.004845148;1.532359081;-0.000521921;1.461333333;1.825525326;-0.009500233
7/31/1994 2:00;12630;1.442727273;0.002348485;1.394255875;1.903496503;1.868050267;1.45174538;1.383663366;0.003816007;1.552411139;0.004402183;1.29069415;1.363636364;-0.00974026;1.280006452;1.271524413;1.697674419;1.434576271;1.410738255;0.004404362;1.852892151;0.001459722;1.718518519;1.45320197;0.003284072;1.5706502;1.735690236;1.531881804;1.25;1.329896907;1.618573798;1.620155039;1.275927688;1.526161959;0.006765319;1.000000292;1.389759666;0.003308952;1.619516562;1.520091848;0.006888634;1.328571429;1.534440243;0.003109759;1.2200179;0.006973449;1.253814951;0.001963814;1.532359081;0.002609603;1.477333333;1.825525326;0.002500419
8/31/1994 2:00;12661;1.444545455;0.002121212;1.421671018;1.913286713;1.827684692;1.442505133;1.388613861;0.002990924;1.556939099;0.003584635;1.325250076;1.369202226;-0.004483612;1.308790323;1.48686889;1.662790698;1.442033898;1.417114094;0.004432327;1.859267166;0.005129742;1.70617284;1.461412151;0.007252326;1.580820923;1.791245791;1.567651633;1.27;1.360824742;1.663349917;1.737984496;1.302568982;1.532293668;0.006826636;1.000000294;1.392894462;0.002873563;1.601611459;1.525832377;0.001243781;1.314285714;1.538385665;0.002739876;1.252386635;0.014618138;1.249951709;0.006889447;1.536534447;0.000869868;1.474666667;1.825525326;-0.008002699
9/30/1994 2:00;12691;1.447272727;0.003409091;1.444516971;1.908391608;1.804455446;1.433264887;1.389851485;0.003094059;1.559203079;0.00113199;1.343285844;1.352504638;-0.006957328;1.400858065;1.428251957;1.674418605;1.458305085;1.420302013;0.006977069;1.859164815;-0.007266932;1.730864198;1.466338259;0.005747126;1.586451144;1.712121212;1.609642302;1.3;1.329896907;1.660033167;1.629457364;1.322549952;1.539529085;0.005457221;1.000000281;1.396029258;0.005137583;1.531781558;1.52238806;-0.005740528;1.3;1.540358376;0.004109814;1.242094272;-0.008365652;1.266177323;0.006760672;1.534446764;0.000173974;1.48;1.811806414;-0.008002699
10/31/1994 1:00;12722;1.450909091;0.002727273;1.434725849;1.937762238;1.831492765;1.429158111;1.39480198;0.003403465;1.559957739;0.001823762;1.377993331;1.356215213;-0.005565863;1.285990323;1.403666963;1.73255814;1.442033898;1.431208054;0.009857383;1.846765704;-0.012534361;1.740740741;1.472906404;0.004926108;1.591899746;1.722222222;1.634525661;1.26;1.340206186;1.679933665;1.71627907;1.358705994;1.543759964;0.006441701;1.000000294;1.402298851;0.00374434;1.586392122;1.517795637;0.001148106;1.285714286;1.546934079;0.007178476;1.243138425;0.0025358;1.262314082;6.44E-05;1.538622129;0.007306889;1.466666667;1.811806414;0.00296828
11/30/1994 1:00;12752;1.452727273;0.002272727;1.397519582;1.954545455;1.798362529;1.545174538;1.396039604;0.000928218;1.562976379;0.002767087;1.397393149;1.3432282;0.004947434;1.266958065;1.445067232;1.720930233;1.483389831;1.439765101;0.012360179;1.840083636;0.00807843;1.735802469;1.476190476;0.004378763;1.599891028;1.68013468;1.629860031;1.28;1.329896907;1.661691542;1.717829457;1.293054234;1.552405674;0.007410852;1.000000297;1.403343783;0.001567398;1.484333035;1.524684271;0.007462687;1.257142857;1.553509781;0.004055017;1.246420048;0.006861575;1.271585861;0.020684438;1.54697286;0.00487126;1.464;1.811806414;-0.012775265
12/31/1994 1:00;12783;1.455454545;0.001666667;1.434073107;1.999300699;1.794554455;1.575975359;1.397277228;0.001340759;1.565240359;0.002578422;1.387844801;1.361781076;-0.002009895;1.371603226;1.425528255;1.755813953;1.445423729;1.454530201;0.010276846;1.857030062;0.002421092;1.659259259;1.481116585;0.001778872;1.60552125;1.727272727;1.692068429;1.26;1.329896907;1.71973466;1.72248062;1.276879163;1.558005968;0.006017591;1.000000305;1.406478579;0.004092651;1.270367055;1.530424799;0.004496747;1.242857143;1.557455203;0.011808866;1.256563246;0.011821301;1.292447363;-0.010817076;1.549060543;0.006089074;1.474666667;1.78990596;-0.012775265
1/31/1995 1:00;12814;1.456363636;0.002272727;1.359660574;2;1.812452399;1.555441478;1.398514851;0.000309406;1.568258999;0.003144417;1.292967566;1.337662338;-0.016388374;1.437529032;1.394363371;1.720930233;1.412881356;1.458557047;0.000782998;1.844338519;-0.003405613;1.691358025;1.479474548;-0.001642036;1.613330912;1.846801347;1.685847589;1.26;1.329896907;1.76119403;1.626356589;1.274024738;1.564566897;0.005474254;1.000000301;1.410658307;0.00261233;1.266786034;1.533869116;0.003348641;1.257142857;1.575867171;0.014740534;1.267153938;0.006190334;1.259030326;-0.002897431;1.559498956;0.009394572;1.490666667;1.78990596;-6.57E-05
2/28/1995 1:00;12842;1.46;0.002954545;1.341383812;1.98041958;1.829017517;1.534907598;1.398514851;0.002062706;1.571277639;0.002452645;1.291603516;1.33580705;0.00170068;1.263364516;1.459230483;1.720930233;1.351186441;1.458221477;0.00053132;1.851751667;-0.002338236;1.634567901;1.477832512;-0.00561029;1.614057392;1.801346801;1.646967341;1.26;1.329896907;1.71973466;1.553488372;1.210275928;1.568838654;0.004316042;1.000000307;1.411703239;0.001306165;1.324082363;1.537313433;0.002774589;1.228571429;1.584086799;0.005959231;1.267153938;-0.007383652;1.291674715;0.028990406;1.565762004;0.003653445;1.506666667;1.78990596;0.013234826
3/31/1995 2:00;12873;1.461818182;0.001666667;1.32310705;1.964335664;1.652703732;1.54312115;1.402227723;0.001650165;1.57354162;0.003521747;1.33707184;1.332096475;-0.026128633;1.224051613;1.389102325;1.697674419;1.305762712;1.459899329;0.000181767;1.838723827;-0.008005322;1.560493827;1.469622332;-0.004652436;1.613512532;1.754208754;1.552099533;1.28;1.340206186;1.64013267;1.558139535;1.26450999;1.573376119;0.004249615;1.000000329;1.413793103;0.002351097;1.27305282;1.539609644;0.00296594;1.228571429;1.589676147;0.006068826;1.256861575;-0.002908711;1.300173846;-0.013601829;1.567849687;0.003131524;1.506666667;1.812594233;0.013234826
4/30/1995 2:00;12903;1.463636364;0.001666667;1.34464752;1.935664336;1.667555217;1.588295688;1.402227723;0.002887789;1.57806958;0.003584635;1.258714762;1.296846011;0.002319109;1.547487097;1.348805872;1.709302326;1.317966102;1.458892617;0.000629195;1.840171365;0.008224646;1.545679012;1.469622332;0.000410509;1.616418453;1.744107744;1.614307932;1.29;1.360824742;1.676616915;1.489922481;1.269267364;1.576687242;0.000969151;1.000000332;1.415882968;0.000783699;1.183527305;1.543053961;0.002487562;1.285714286;1.596416242;0.006466108;1.262828162;0.006215195;1.273710643;-0.015662224;1.572025052;0.002261656;1.504;1.812594233;-0.001672228
5/31/1995 2:00;12934;1.465454545;0.002651515;1.352480418;1.923776224;1.612147753;1.561601643;1.408415842;0.00660066;1.58033356;0.002138203;1.297059715;1.339517625;0.042207792;1.259503226;1.465136615;1.639534884;1.349830508;1.461744966;0.004292506;1.847759972;-0.012345498;1.427160494;1.469622332;0.001642036;1.612967672;1.728956229;1.556765163;1.26;1.329896907;1.631840796;1.527131783;1.319695528;1.576360217;0.002152911;1.000000334;1.415882968;0.00148032;1.157564906;1.544202067;0.000191351;1.257142857;1.601676804;0.003041263;1.267452267;0.009757856;1.278539695;0.023147254;1.572025052;-0.000173974;1.506666667;1.812594233;-0.001529229
6/30/1995 2:00;12964;1.469090909;0.004545455;1.374673629;1.916083916;1.481150038;1.485626283;1.413366337;0.001237624;1.58259754;0.001823762;1.345407699;1.367346939;0.023345702;1.428432258;1.581481694;1.651162791;1.327457627;1.465436242;-0.002335011;1.82534507;0.010126672;1.407407407;1.472906404;0.003284072;1.611151471;1.747474747;1.618973561;1.25;1.319587629;1.679933665;1.612403101;1.368220742;1.581081633;0.003261729;1.000000329;1.419017764;0.002960641;1.023276634;1.544202067;0.001339457;1.257142857;1.602498767;-0.000534276;1.277297136;-0.007880867;1.306548194;0.004812955;1.572025052;-0.001391788;1.506666667;1.809972698;-0.001529229
7/31/1995 2:00;12995;1.473636364;0.002651515;1.406657963;1.870629371;1.570258949;1.555441478;1.412128713;0.001650165;1.58410686;0.00188665;1.301454986;1.38961039;0.025974026;1.343280645;1.71393962;1.697674419;1.449491525;1.460738255;0.00711689;1.868259446;0.034343685;1.525925926;1.476190476;0.005199781;1.60552125;1.732323232;1.67029549;1.25;1.329896907;1.708126036;1.469767442;1.406279734;1.582696317;0.00336222;1.00000033;1.421107628;0.001306165;1.091316025;1.546498278;0.000478377;1.271428571;1.601841197;0.000684969;1.255519093;-0.012641706;1.285107205;-0.028088983;1.56993737;-0.000173974;1.485333333;1.809972698;-0.001681661
8/31/1995 2:00;13026;1.474545455;0.001439394;1.427545692;1.924475524;1.543031226;1.565708419;1.417079208;0.003816007;1.58637084;0.001823762;1.388905729;1.417439703;0.021490414;1.277906452;1.630952722;1.686046512;1.418983051;1.47885906;0.014065996;1.882647093;0.01170093;1.437037037;1.482758621;0.00561029;1.609335271;1.843434343;1.65007776;1.25;1.319587629;1.737976783;1.730232558;1.345385347;1.588235294;0.005767213;1.000000336;1.42215256;0.002089864;1.278424351;1.545350172;0.000191351;1.271428571;1.604142693;0.003068661;1.261933174;0.027371718;1.268495268;0.018559655;1.572025052;0.002783577;1.477333333;1.809972698;0.013300855
9/30/1995 2:00;13056;1.477272727;0.003484848;1.450391645;1.925174825;1.510281797;1.513347023;1.418316832;-0.000928218;1.58788016;0.002326868;1.37359806;1.428571429;2.41E-15;1.410293548;1.098540669;1.686046512;1.387118644;1.483724832;-0.00086689;1.894051936;0.004320681;1.461728395;1.486042693;0.000410509;1.610606611;1.722222222;1.536547434;1.24;1.319587629;1.616915423;1.610852713;1.323501427;1.593242857;0.003960062;1.000000345;1.425287356;0.002786486;1.502238138;1.547646383;0.00315729;1.257142857;1.606608581;-0.000315086;1.29624105;0.006923727;1.311184083;0.016080742;1.574112735;5.55E-17;1.477333333;1.832774163;0.013300855
10/31/1995 1:00;13087;1.480909091;0.002727273;1.436684073;1.888811189;1.63956588;1.503080082;1.417079208;0.002372112;1.5908988;0.002389757;1.33707184;1.421150278;-0.006029685;1.313683871;1.323962843;1.697674419;1.387118644;1.480536913;-0.000447427;1.891273833;-0.006278756;1.427160494;1.484400657;-0.001778872;1.604976389;1.725589226;1.567651633;1.25;1.329896907;1.638474295;1.517829457;1.340627973;1.596247394;0.002876794;1.000000355;1.42737722;0.001915709;1.393912265;1.5510907;0.003252966;1.242857143;1.603813908;-0.002328895;1.274612172;-0.016781026;1.292447363;-0.020861503;1.572025052;-0.002609603;1.456;1.832774163;-0.003345211
11/30/1995 1:00;13117;1.482727273;0.001969697;1.456266319;1.881818182;1.516565118;1.557494867;1.423267327;0.006703795;1.59240812;0.001006213;1.374204304;1.419294991;-0.002009895;1.263058065;1.478669113;1.662790698;1.443389831;1.484563758;0.007019016;1.885425196;0.001565729;1.407407407;1.484400657;0.005336617;1.603523429;1.666666667;1.550544323;1.24;1.319587629;1.605306799;1.570542636;1.31018078;1.599272371;0.003108436;1.000000361;1.429467085;0.002525253;1.260519248;1.554535017;0.005357826;1.257142857;1.602991945;9.59E-05;1.273866348;0.006538385;1.283755071;0.00315498;1.56993737;0.001217815;1.456;1.832774163;0.010115622
12/31/1995 1:00;13148;1.485454545;0.004015152;1.464099217;1.875524476;1.637852247;1.532854209;1.428217822;0.001134488;1.59391744;0.004087742;1.417853895;1.415584416;-0.005565863;1.40413871;1.123111328;1.744186047;1.429152542;1.490939597;-0.00332774;1.888978243;-0.017549567;1.414814815;1.490968801;-0.006978654;1.60751907;1.685185185;1.612752722;1.23;1.319587629;1.651741294;1.596899225;1.352997146;1.601949883;0.000344057;1.000000347;1.432601881;0.003483107;1.400179051;1.561423651;0.006410256;1.257142857;1.603156337;-0.001671324;1.284307876;0.013797733;1.299401198;0.030680574;1.56993737;-0.01565762;1.464;1.85011523;0.010115622
1/31/1996 1:00;13179;1.49;0.00280303;1.428198433;1.804895105;1.566260472;1.421971253;1.426980198;0.002062706;1.59995472;0.004402183;1.295544104;1.408163265;-0.012368584;1.449858065;1.445884343;1.686046512;1.453559322;1.482718121;0.008333333;1.856898468;-0.008702285;1.397530864;1.47454844;-0.002189381;1.603705049;1.742424242;1.534992224;1.24;1.329896907;1.623548922;1.398449612;1.35775452;1.601561542;0.004276867;1.000000365;1.436781609;0.006095437;1.222023277;1.566016073;0.001339457;1.257142857;1.600197271;-0.000958957;1.295346062;-0.002386635;1.328954993;-0.010752688;1.542797495;-0.01565762;1.466666667;1.85011523;0.000174694
2/29/1996 1:00;13208;1.490909091;0.000757576;1.449738903;1.867132867;1.475057121;1.520533881;1.433168317;0.006291254;1.6022187;0.00264131;1.37784177;1.398886827;0.013605442;1.244041935;1.514808337;1.662790698;1.469830508;1.505704698;0.011465324;1.873654813;0.009924405;1.407407407;1.489326765;0.014367816;1.60770069;1.732323232;1.520995334;1.24;1.340206186;1.610281924;1.764341085;1.410085633;1.610432081;0.008068307;1.000000366;1.444096134;0.006095437;1.39301701;1.566016073;0.004592423;1.242857143;1.601512412;0.000684969;1.280877088;-0.01372315;1.285879853;-0.016660228;1.542797495;0.000869868;1.474666667;1.85011523;-0.011338477
3/31/1996 1:00;13239;1.492727273;0.003939394;1.460835509;1.83006993;1.537890327;1.524640657;1.438118812;0.004434818;1.605992001;0.004465072;1.423764777;1.434137291;0.036951144;1.235254839;1.423937039;1.686046512;1.42440678;1.502684564;0.001691834;1.867265177;-0.012923042;1.432098765;1.497536946;0.005883963;1.600799128;1.735690236;1.65163297;1.25;1.329896907;1.696517413;1.534883721;1.364414843;1.615807546;0.003765891;1.000000385;1.448275862;0.003308952;1.384064458;1.575200918;0.008036739;1.242857143;1.601348019;0.001465834;1.275059666;0.004711118;1.304616573;0.016080742;1.540709812;-5.55E-17;1.485333333;1.830677841;-0.011338477
4/30/1996 2:00;13269;1.498181818;0.004166667;1.477806789;1.856643357;1.56092917;1.590349076;1.441831683;0.002372112;1.610519961;0.003458858;1.384207336;1.460111317;0.011131725;1.620658065;1.420281545;1.662790698;1.486779661;1.513087248;0.010178971;1.852819058;-0.014479033;1.491358025;1.502463054;0.005199781;1.602978569;1.776094276;1.601866252;1.26;1.309278351;1.679933665;1.652713178;1.378686965;1.61909823;0.00484916;1.000000403;1.451410658;0.003570185;1.723366159;1.579793341;0.001530808;1.257142857;1.604142693;0.001630226;1.286694511;0.007358791;1.304616573;-0.014615929;1.542797495;0.001565762;1.485333333;1.830677841;0.002525321
5/31/1996 2:00;13300;1.500909091;0.004166667;1.473890339;1.86993007;1.588347296;1.577002053;1.443069307;0.000928218;1.612783941;0.002075315;1.440739618;1.454545455;-0.021645022;1.215964516;1.459173141;1.627906977;1.478644068;1.52147651;0.011423378;1.845288923;0.015411149;1.486419753;1.509031199;0.009031199;1.60624773;1.730639731;1.542768274;1.27;1.340206186;1.625207297;1.657364341;1.388201713;1.625700037;0.006496205;1.000000421;1.455590387;0.004615117;1.683974933;1.579793341;0.002391887;1.257142857;1.603649515;-0.002397392;1.285352029;-0.010429097;1.285879853;0.004297856;1.542797495;-0.001391788;1.490666667;1.830677841;-0.006338771
6/30/1996 2:00;13330;1.506363636;0.003787879;1.455613577;1.893706294;1.603198781;1.542094456;1.444306931;0.0017533;1.615047921;0.002326868;1.349045165;1.428571429;-0.006338899;1.497870968;1.379913415;1.709302326;1.453559322;1.533892617;0.004711969;1.871593169;-0.00654438;1.597530864;1.518883415;0.006020799;1.60715583;1.735690236;1.617418351;1.25;1.319587629;1.674958541;1.686821705;1.364414843;1.631382087;0.005196623;1.000000451;1.459770115;0.001828631;1.808415398;1.584385763;0.001626483;1.214285714;1.600361664;-0.002232999;1.274910501;0.013474543;1.311377246;0.015227609;1.540709812;-0.001217815;1.488;1.819811376;-0.006338771
7/31/1996 2:00;13361;1.508181818;0.001818182;1.469321149;1.858741259;1.548172125;1.612936345;1.446782178;0.00330033;1.617311901;0.001697985;1.337981206;1.441558442;0.005411255;1.300464516;1.907752516;1.662790698;1.456949153;1.53204698;0.002558725;1.832524272;-0.027098686;1.501234568;1.520525452;0.000684182;1.60624773;1.771043771;1.6562986;1.26;1.329896907;1.713101161;1.579844961;1.411037108;1.636123942;0.004254725;1.000000476;1.459770115;0.00113201;1.871083259;1.583237658;0.001530808;1.242857143;1.599868486;0.000150693;1.305936754;0.008452665;1.30712768;-0.015646127;1.540709812;-0.000173974;1.482666667;1.819811376;0.003251639
8/31/1996 2:00;13392;1.510909091;0.003939394;1.445169713;1.86993007;1.678408225;1.664271047;1.45049505;0.003094059;1.618821221;0.002578422;1.347226432;1.432282004;-0.014223871;1.252154839;1.414404083;1.651162791;1.514576271;1.541107383;0.009731544;1.829234413;-0.001619341;1.548148148;1.522167488;0.003557745;1.612241191;1.776094276;1.66874028;1.27;1.340206186;1.72305141;1.648062016;1.464319696;1.640129992;0.004150826;1.000000513;1.462904911;0.004092651;1.545210385;1.58783008;0.002774589;1.185714286;1.600690449;0.00242479;1.289677804;-0.006799423;1.291867877;0.005569506;1.540709812;0.001913709;1.466666667;1.819811376;-0.016422699
9/30/1996 2:00;13422;1.515454545;0.003106061;1.431462141;1.875524476;1.663937548;1.662217659;1.452970297;0.002990924;1.622594521;0.003961965;1.36238254;1.419294991;-0.006957328;1.500832258;1.449582844;1.697674419;1.458983051;1.548489933;0.002614653;1.831603111;0.03279136;1.535802469;1.527093596;0.0030104;1.611696331;1.678451178;1.712286159;1.28;1.329896907;1.713101161;1.631007752;1.411037108;1.644626579;0.004682241;1.000000528;1.467084639;0.003134796;1.314234557;1.588978186;0.004879449;1.2;1.604471478;0.004260507;1.302058473;0.023294551;1.317558432;0.022777027;1.544885177;0.006089074;1.469333333;1.791658177;-0.016422699
10/31/1996 1:00;13453;1.517272727;0.003030303;1.40926893;1.851748252;1.698400609;1.616016427;1.456683168;0.003919142;1.626367821;0.003836188;1.295998788;1.421150278;0.01144094;1.258693548;1.602841251;1.651162791;1.402711864;1.548657718;0.00591443;1.883655983;0.028675381;1.520987654;1.528735632;0.005336617;1.614602252;1.755892256;1.709175739;1.26;1.309278351;1.742951907;1.592248062;1.363463368;1.649593263;0.005767213;1.000000548;1.469174504;0.002351097;1.311548791;1.597014925;0.004879449;1.2;1.608088114;0.001630226;1.325477327;0.004400358;1.327989183;-3.22E-05;1.551148225;0.003305498;1.474666667;1.791658177;0.000601806
11/30/1996 1:00;13483;1.521818182;0.004318182;1.444516971;1.879020979;1.682597106;1.638603696;1.46039604;0.002990924;1.630141121;0.003458858;1.321461049;1.435992579;0.002782931;1.264909677;1.50366983;1.720930233;1.468474576;1.561073826;0.01276566;1.874400515;-0.036122646;1.582716049;1.536945813;0.004241927;1.616055212;1.771043771;1.771384137;1.26;1.309278351;1.787728027;1.67751938;1.411988582;1.655643216;0.004714603;1.00000058;1.4723093;0.003657262;1.482542525;1.598163031;0.002583238;1.228571429;1.607923722;-0.000301386;1.312798329;-0.003269193;1.322773807;0.000193162;1.551148225;-0.001043841;1.464;1.791658177;0.012210058
12/31/1996 1:00;13514;1.525454545;0.003636364;1.44386423;1.893006993;1.708111196;1.686858316;1.462871287;0.002990924;1.633159762;0.002578422;1.306608063;1.428571429;0.003865182;1.44673871;1.891711345;1.709302326;1.38779661;1.570805369;0.004138702;1.827509065;-0.035173461;1.637037037;1.536945813;0.000821018;1.617326553;1.727272727;1.738724728;1.26;1.309278351;1.749585406;1.601550388;1.444338725;1.659056534;0.003716497;1.000000606;1.476489028;0.004963427;1.328558639;1.602755454;0.003539992;1.228571429;1.608745685;0.003191956;1.322792363;0.004077168;1.333977207;0.024595969;1.551148225;0.003653445;1.477333333;1.812589705;0.012210058
1/31/1997 1:00;13545;1.529090909;0.003030303;1.424934726;1.874125874;1.678027418;1.733059548;1.466584158;0.003919142;1.635423742;0.002326868;1.369809033;1.445269017;0.013914657;1.430206452;1.502867055;1.697674419;1.377627119;1.572483221;0.00957774;1.81589952;0.008172252;1.602469136;1.541871921;0.012178435;1.620232474;1.759259259;1.730948678;1.26;1.329896907;1.75787728;1.627906977;1.468125595;1.663757511;0.005515132;1.000000637;1.481713689;0.004179728;1.678603402;1.603903559;-0.001626483;1.214285714;1.613348677;0.002575484;1.319809069;0.004052307;1.363144678;0.01181508;1.557411273;0.003827418;1.504;1.812589705;7.92E-06
2/28/1997 1:00;13573;1.531818182;0.003863636;1.466057441;1.914685315;1.690022848;1.735112936;1.47029703;0.00330033;1.637687722;0.00150932;1.314186117;1.448979592;-0.008967223;1.245129032;1.619298145;1.73255814;1.466440678;1.590268456;0.016974273;1.837729559;0.02522103;1.585185185;1.558292282;0.01122058;1.623501635;1.765993266;1.786936236;1.26;1.319587629;1.7960199;1.745736434;1.440532826;1.669909659;0.006421262;1.000000657;1.484848485;0.00374434;1.716204118;1.600459242;-0.002009185;1.2;1.613184284;-0.001150748;1.332637232;0.015687152;1.35580452;-0.005102698;1.557411273;-0.00243563;1.509333333;1.812589705;-0.012265522
3/31/1997 2:00;13604;1.536363636;0.002575758;1.460182768;1.93006993;1.694211729;1.73100616;1.472772277;0.001134488;1.638442382;0.000691772;1.326007881;1.432282004;-0.012059369;1.318312903;1.544941082;1.720930233;1.446779661;1.601845638;0.004572148;1.858097438;0.012970572;1.602469136;1.561576355;-0.001368363;1.627497276;1.80976431;1.766718507;1.24;1.309278351;1.800995025;1.668217054;1.469077069;1.676286637;0.006240717;1.00000067;1.489028213;0.00261233;1.583706356;1.599311137;-0.005453502;1.2;1.612526714;0.001438435;1.342929594;-0.011871022;1.355611358;-0.014937866;1.555323591;0.003305498;1.522666667;1.791563096;-0.012265522
